poderes	17
legislativos	4
aprueban	2
leyes	87
atentan	1
contra	937
espiritualidad	2
especial	54
derecho	193
autonomía	10
cuerpos	54
continuamos	6
resistiendo	2
movilizándonos	1
para	5029
transformar	1
cuestionando	4
afirmando	1
nuevos	18
paradigmas	2
basados	3
propuestas	12
plena	17
buen	96
vivir	39
bien	471
autogobierno	2
territorial	13
respuesta	246
criminalización	2
protesta	14
debilitar	2
organizaciones	65
indígenas	329
movimientos	3
sociales	61
instituciones	59
sociedad	17
civil	29
profundizar	2
alianza	9
petroleras	1
mineras	4
madereras	1
agroindustriales	1
megaproyectos	2
hidroeléctricos	1
contexto	19
plantea	4
fortalecer	7
articulación	5
movilización	1
basada	6
territorio	58
tanto	88
recogidas	2
presentan	8
continuación	8
construir	19
partir	27
autogobiernos	1
territoriales	5
etc	11
levantan	7
otros	369
exigir	6
políticas	16
normas	39
adecuen	2
internacionales	29
sobre	1568
denunciar	2
luchar	5
corrupción	29
relacionada	2
infraestructura	3
explotación	8
ande	2
unidad	6
amazónicas	5
andinas	8
afroamazónicos	1
lgtbiq	1
académicos	1
jóvenes	81
adolescentes	11
niñas	13
niños	159
reconocimiento	61
colectivos	73
comunales	16
integrales	1
diversidad	18
escenarios	2
existen	29
valorando	2
saberes	4
conocimientos	62
prácticas	10
reconocer	17
identidades	2
producto	27
rico	30
complejo	1
intercambio	4
ha	1705
dado	523
fortalecimiento	2
culturas	5
detenga	8
implementación	11
falsas	37
soluciones	1
crisis	13
climática	1
llamada	31
financiarización	1
cuales	89
conllevan	1
desterritorialización	1
negativos	1
exigimos	8
ordenamiento	2
base	65
cosmovisión	2
fuentes	23
agua	395
entender	14
nuestro	470
garanticen	4
comunicación	22
democratizando	1
manera	209
efectiva	10
medios	33
tecnologías	3
fin	268
todo	1099
tipo	103
violencia	43
fuera	202
defensoras	3
aparten	10
preceptos	1
religiosos	2
hora	120
aprobar	10
decidir	6
públicas	14
afectan	12
rijan	1
humanos	33
laicidad	1
adopta	1
suyo	25
tribunal	5
panamazónicasandinas	1
reconozca	3
valore	1
trabajo	236
hacemos	10
hogares	2
aportando	1
bruto	1
interno	10
pbi	1
nos	523
solidarizamos	1
guyana	1
francesa	1
rechazamos	1
existencia	23
condición	31
colonia	4
aislamiento	8
voluntario	3
contacto	18
inicial	12
respetar	7
determinación	6
reconocerlos	1
demarcar	1
proteger	22
garantizar	17
transfronteriza	1
losas	1
ecológicos	1
asimismo	17
crecer	14
entorno	6
seguro	108
sano	13
educación	40
comunitaria	1
expresión	9
construcción	31
ciudadanía	2
impulsar	3
aborden	1
gestión	16
reconociendo	3
aprovechando	3
ciudades	69
integrando	1
juventud	12
niñez	3
promover	20
nuevas	115
urbano	2
–	7
rural	2
campociudad	1
generando	2
promoviendo	6
consumo	16
responsable	43
agricultura	6
ecológica	2
agroforestería	1
sostenible	4
bosques	13
amazónicoandinos	1
seguridad	29
recuperar	12
productos	24
especies	1
nativas	71
semillas	18
cultivos	5
general	123
participación	38
activa	5
reivindicar	1
recuperando	1
lenguas	52
originarias	13
incorporar	3
sabiosas	1
ancianosas	1
fuente	37
acumulados	2
orientan	1
defienden	1
identidad	35
vigilancia	4
monitoreo	3
ambiental	15
participativo	1
prevenir	18
afectación	7
incremento	5
conflictos	7
genera	7
extractivismo	1
acudir	11
internacional	23
buscar	64
sanciones	9
multinacionales	1
violadoras	1
proponer	7
instrumentos	30
políticos	8
fospa	2
solidariza	1
afectados	11
guerras	11
intervención	6
defensoresas	1
les	1494
obliga	1
abandonar	5
reafirmamos	1
convocando	2
gran	588
4	13
convicciones	1
también	256
disensos	1
siguiendo	12
camino	430
trazado	1
foros	2
panamazónicos	1
lucha	42
resistencia	2
continúa	24
sea	577
terreno	20
reserva	10
cercado	3
espaciado	2
shawit	2
quedado	12
marginado	1
abran	7
espacio	35
anciano	18
pase	13
chico	10
iba	56
ingresar	5
excluído	1
estudio	17
tarde	79
tapado	2
ujik	1
esatne	1
antepasado	2
fue	1160
muun	3
chiwan	2
dicen	181
iwa	7
persona	219
le	2372
dije	130
hijo	1193
porque	2959
enfermo	68
dí	2
medicina	27
deje	35
acostado	5
dejemos	5
construyendo	22
tambo	4
purma	3
comamos	6
verdura	1
sancochada	5
come	61
ladraba	1
allá	33
basta	9
suficiente	74
ahí	17
nomás	5
ya	301
llené	2
tus	867
cosas	781
estaban	528
esa	156
forma	161
parecidas	1
éstas	8
malogran	1
rápido	35
qué	836
preocupa	9
cometen	6
acto	44
sexual	28
prematuramente	1
misma	188
era	623
te	1470
buscaba	6
ayer	17
das	37
voy	134
ir	245
llegó	280
conversado	1
será	662
cuñado	22
trabajar	33
cerbatana	13
esté	128
recostada	1
pared	40
plumas	13
aáu	2
lindas	1
sirven	9
hacer	542
corona	42
creciente	4
inundó	2
he	746
matado	23
líder	4
manada	15
sajinos	3
curaré	2
tenía	342
mucho	245
masato	37
acabó	6
plantas	48
silvestres	10
han	771
fruto	156
inacabables	1
término	7
última	34
parte	354
encuentra	37
índice	2
terminar	18
reunión	94
piedra	140
afilar	4
machete	17
desgaste	1
final	80
animales	50
están	759
extinción	3
sé	85
achám	1
comer	148
boquichico	12
mocahuas	1
lavadas	6
bocabajo	1
poseo	1
pasaré	5
iyash	1
achíamu	1
militares	7
van	81
reclutar	2
verano	17
toca	12
columna	31
siente	10
dolor	218
contagiarse	20
alguna	83
epidemia	8
o	1468
enfermedad	137
contagió	2
gripe	41
calabozo	1
violación	5
menor	49
edad	29
asado	4
carachama	8
hijita	4
tienes	225
aprender	14
asar	4
pescado	21
prisioneras	1
calobozo	1
causó	5
problema	88
capturable	1
quemó	10
intocable	1
tinaja	18
recién	29
hecha	31
puede	368
tocar	26
cuero	13
iguana	4
secarse	2
quedó	55
pegado	11
palo	45
caer	46
abismo	18
agarró	6
integrándome	1
profesionales	8
conseguir	15
cogido	2
tanteando	2
mano	417
carachamas	3
encarcelado	10
roba	1
atrapado	4
cría	8
vamos	93
sacar	45
chonta	11
llevar	52
carahuasca	1
pretina	3
canasta	35
cogollo	2
chambira	14
torcer	1
palpar	1
solamente	31
tocado	10
mirar	16
clavé	1
despegue	1
abarcar	1
toda	535
tierra	1688
cosa	95
cualquiera	88
clávalos	1
martillo	5
necesito	10
clavo	1
clavar	3
pega	5
roto	16
goma	2
nombre	632
comunidad	219
distrito	6
imaza	2
podemos	54
sembrar	8
si	1567
queremos	33
suri	7
encargado	12
cuidar	17
nombrado	29
mencionado	2
sobrenombre	2
apodo	4
mencionaron	1
batsatkamu	2
apuji	1
atin	1
tusa	6
adáimau	1
mencionar	4
alguien	100
saber	57
elegir	22
asamblea	125
jefe	86
ojos	418
naríz	1
acercas	1
animal	14
manso	4
muerde	6
forzar	1
otro	458
permiten	3
cometer	9
adulterio	19
parientes	30
llegué	11
medianoche	4
llegaron	134
cargar	9
mitayo	3
espalda	39
señora	7
mala	35
personalidad	1
imagen	118
negativo	2
gusano	26
transformó	5
enamoró	4
mujer	466
alma	133
presenta	21
considerarse	1
extraño	28
etapa	27
adolescencia	2
personificar	1
historia	67
antepasados	27
personificados	1
desarrollado	5
doy	93
trato	13
digno	26
ver	333
ni	504
dar	261
indiferente	1
señorita	8
considera	8
pariente	25
adopté	1
huérfano	12
irrazonable	1
pamau	1
ípattag	1
tama	4
yaunchmame	1
consolar	5
llora	8
demasiado	20
alargado	1
fecha	36
retorno	2
plátano	36
verde	25
soléen	1
afuera	35
dice	522
patio	18
uno	506
vive	76
mantenerse	11
limpio	50
carne	297
doncella	1
rica	9
aprenden	1
escribir	19
aprendieron	3
dibujar	2
figuras	2
mocahua	3
cumple	15
tarea	7
viendo	60
escritura	33
compra	10
documento	58
escrito	71
profesor	85
escribe	18
carta	57
superior	24
cuerpo	296
marca	21
salgamos	4
afuerita	1
conversar	10
veía	12
hacia	138
junta	96
ajenas	3
enseñe	7
malos	81
hábitos	4
huairanga	1
pasar	44
va	148
ocurrir	4
problemas	144
yumigmat	1
agkán	1
kuchija	1
agkántai	3
pegak	1
ekemtai	1
desocupado	1
tío	38
vacante	1
estudiante	3
vacía	2
vivo	76
tranquilo	9
ningún	226
todos	1509
nosotros	556
librado	5
esto	655
waji	1
jeganum	1
agánum	1
utuakbau	1
yajuaka	1
agkan	1
emámu	1
habían	266
amontonado	3
sido	496
despejadas	1
ocupado	3
asiento	53
impedido	8
desobedecer	1
hija	176
soltera	4
limpiemos	1
despejarlo	1
basura	3
liberemos	1
detenida	5
rocemos	1
librar	4
espesura	1
bosque	18
lugares	167
desierto	133
poner	118
cama	74
espaciosa	1
soluciono	1
viajas	3
vas	45
desaparecer	6
dejas	16
estás	153
baña	3
saldrán	17
heridas	30
cabeza	226
regresemos	3
molesta	8
relato	22
cosmología	4
awajún	22
visítame	1
tomar	178
cazado	6
crías	22
armadillo	11
libra	1
pueda	185
descansar	44
mujercita	2
anzuelear	1
alto	124
marañón	15
abunda	11
shapaja	3
ronsapa	1
quede	24
mal	410
hecho	698
había	955
anunciado	8
quién	384
ese	319
aún	154
queda	22
lávale	1
manos	450
hermanito	3
hazle	6
defecar	3
hermanita	2
demás	114
dijeron	527
posible	119
castigue	3
dijo	2902
necesario	77
hacerlo	55
haga	116
preguntas	45
debes	80
responder	10
maíz	8
lleno	113
saco	3
llenarse	3
avispa	9
agkaína	1
perseguidora	2
tendido	8
linda	2
tela	19
correteando	1
atraparla	1
deja	175
estar	189
pensando	8
casarte	1
aprende	8
solteras	2
criado	31
cotomono	2
macho	17
varoncito	3
has	528
llegado	135
gusta	4
contestar	3
conjurar	3
abunden	1
peces	47
aquí	315
rozo	7
seas	47
haber	76
tender	1
duerma	3
criatura	5
chacra	60
nueva	77
muchachos	3
ustedes	1196
deben	175
invitar	6
ajach	1
planta	51
uña	3
gato	7
buena	131
enfermedades	71
pedir	16
yuca	50
conversa	5
dueña	1
ajáim	1
mató	54
madre	245
etsa	13
devoró	2
patarashca	16
pegajosa	2
malogrando	1
hacen	164
dardos	3
abundan	2
sembradas	1
brotaron	2
perdido	16
llevaba	4
hacerle	18
enfermar	1
fiebre	36
mohena	1
tumbada	1
tuyas	8
muerte	525
hijos	997
cortes	3
cedro	17
ninguna	116
tumbó	2
servían	6
cultivar	2
botado	5
sembríos	2
cuidado	125
mujercitas	3
tiempo	452
padres	217
familia	168
sembrando	5
perder	10
mezquino	2
abrir	19
aprendan	4
convidar	2
tucán	7
posaba	1
tenido	103
podido	8
hablar	63
guardado	47
aunque	186
quisiera	6
visitar	9
puedo	80
da	252
recelo	2
intrépida	1
adversarios	2
multitud	24
señor	3918
shawag	2
tímido	2
pide	7
valentía	1
mueres	2
hambre	41
tener	268
apu	9
reunido	24
respetables	1
desconfiar	1
mirarlo	2
hablaste	2
valientemente	1
recogí	2
abandonada	3
echaron	7
corta	21
bótalo	1
expirar	3
expiró	1
murió	36
marido	66
tiró	2
botarlas	1
susto	3
quitaron	14
icaro	2
ves	44
botadas	1
hice	93
separar	4
invitaron	1
fueron	518
llevando	18
hicieron	239
pongo	12
hace	298
rota	10
desgracia	5
siembra	15
tumba	12
tierno	3
pegajoso	1
ajátsjats	1
monte	138
pendiente	7
arrojó	7
habla	33
dame	75
jengibre	1
tripas	3
estacas	3
prendidas	1
medir	6
cólera	10
tira	3
jóven	1
atízame	1
favor	37
picó	10
muchacho	25
pene	1
ayúdame	6
kanu	1
awamu	1
dupanti	1
dekapamu	1
numi	3
baseja	1
ajinmau	1
ido	100
plantando	6
palos	18
conjuro	4
llenó	25
niguas	2
pie	76
esperar	13
sacando	8
mí	786
tumbé	1
levanté	5
vistarte	1
algún	70
día	858
tendré	41
regresar	22
nunca	177
olvidaré	2
podré	3
perdonar	5
kusui	1
gallinas	9
crecen	2
isla	12
pesca	11
anzuelo	7
verter	1
echar	14
olla	16
cocinarla	1
echale	1
cocinar	6
calienta	4
échala	2
diluir	2
preparar	16
pintura	5
facial	3
quinilla	2
agrega	1
achiote	7
viejas	5
inmemoriables	1
pasaron	25
antes	304
viejito	1
usadito	1
pampanilla	5
viejita	2
comentando	3
antiguo	11
seguir	55
toma	253
alucinógenos	1
espíritu	512
poderoso	24
sobrenatural	1
ancestros	5
transmita	2
visión	62
tenemos	151
quien	450
ayude	19
redactar	3
documentos	37
engusanó	1
achuni	7
bambú	1
cortado	44
derecha	58
leche	46
colgado	2
seno	5
gigante	3
jalaba	1
cintura	7
blanco	29
arrancarlo	1
abuelo	13
cinta	7
correa	7
ceñirse	1
amarrar	3
castigado	7
amárrale	1
sonaja	1
cadera	2
caso	129
perderse	2
sale	53
bajada	3
quebrada	21
resbalarse	1
dislocado	1
ponerse	17
sol	130
cómo	292
estarán	58
abdomen	2
majás	5
cocinado	8
traeme	1
rodando	7
visto	220
masa	16
almacenada	1
culata	2
escopeta	6
jalando	3
calabazas	1
pescó	5
dividieron	4
dividir	2
repártanse	1
frutas	15
tejer	8
preparado	32
urdiembre	1
dormitorio	2
dividido	4
número	184
serie	10
motor	2
separada	4
grupo	54
objetos	13
separado	25
arroz	5
vender	5
hígado	5
ahumado	2
pinchado	1
espina	12
palma	2
cuñada	4
cela	2
esposo	60
celar	1
protege	12
polluelos	2
mira	316
vigilante	15
máquina	4
reservada	3
yuma	1
habló	18
defensa	20
quisieron	17
detener	8
kayas	1
despedida	2
despide	2
encarga	6
mensaje	183
regresa	16
cometió	5
falta	36
aconsejado	2
mandó	27
enamorar	1
samekash	2
dejó	90
recomendando	1
lanzándose	1
picaron	2
salió	211
flecha	20
cazador	5
habrá	106
pago	42
trabajan	8
nacimiento	117
sabe	40
nació	8
trabajaba	1
reemplazado	2
alas	51
escarabajo	5
aretes	2
ripio	1
cierra	7
quincha	2
corral	9
caro	5
pagador	1
napuruka	1
poco	145
precio	73
remuneración	1
pagar	7
deuda	25
cuenta	195
compré	4
fui	70
caja	5
dieron	198
vuelto	40
podía	23
concebir	4
ahora	980
tiene	643
dio	798
pastillas	4
diarrea	8
siguió	56
punchana	1
entrar	78
hueco	14
cruce	3
prender	2
agarré	1
volví	5
soltar	4
enviar	35
lanzar	2
isana	1
suelta	5
enviaron	58
trabaje	3
subir	26
desprendió	3
casi	26
cae	13
cayó	45
verticalmente	1
punta	13
alcanzar	14
retrazo	1
puesto	217
retracé	1
dejaron	31
alcanzado	6
yakí	1
wegau	1
amamkiu	2
waanum	1
waigka	2
encontré	4
sacrificio	13
crucé	4
metiéndome	1
cuello	37
saltando	6
hundido	2
barro	21
hombre	1462
luna	60
agarrandose	1
hilo	10
fué	12
infinito	2
cielo	435
ti	764
dé	72
cuchillo	7
sigue	32
cruzando	4
nuna	3
nuniku	1
asamtai	1
yumijauwai	1
dutikamu	1
asa	10
yamaikish	1
nejen	1
yuuwai	1
amich	2
kujancham	1
abrieron	9
comieron	23
saludo	7
satisfacerle	1
antojos	2
venido	197
ampámpag	1
dá	3
desparasitarlo	1
variedad	30
silvestre	12
desarrollada	1
tallo	11
enfermero	3
trajo	9
solicitando	6
autoridades	79
sobra	4
sobrar	1
curar	17
trabajamos	3
ambos	11
pudimos	6
tomarse	3
chapo	8
servido	2
promete	1
soga	7
cebo	2
trampas	5
boa	4
caí	3
tropezándome	1
liana	2
prometer	1
ofrecer	6
empeñar	1
palabra	549
religión	20
sacrificar	3
diezmar	1
inocente	5
robo	7
promesa	25
comprar	17
inculpado	1
segamau	1
comprometerse	1
casarse	13
guaba	5
coger	2
amarrándose	1
pies	213
sientes	8
frío	17
caliéntate	1
candela	7
antiguamente	12
sabían	14
usar	47
barbasco	12
pescar	10
“ancháu	1
pescando	3
lisa	2
burlan	5
ti”	2
discurso	6
efecto	63
eficaz	7
echa	15
llama	59
ancháu	1
tábano	1
fuerte	230
despeinado	1
acaba	5
levantarse	8
cantar	6
canto	17
recuerdo	27
cometido	23
crimen	16
alerta	7
amar	11
bastante	17
comida	355
tan	122
comimos	3
recordado	1
bashutak	1
amado	37
dejado	66
amo	36
amable	28
cariñosa	1
difícil	41
gente	460
resucite	2
recordar	15
relatos	2
antiguos	10
advierto	1
acuerdos	37
tomados	15
hago	51
cacería	4
parto	22
perdió	4
respiración	11
ajengibre	1
reaccionar	1
diich	3
tsawan	1
anéntan	1
yachai	1
samik	1
icarar	3
samekach	2
llegar	44
ideas	8
interrumpas	1
reflexionando	1
decidido	2
s	3
hablado	11
cumplir	36
decisión	105
cosechar	7
honrado	24
honesto	2
herido	18
expresar	3
mis	675
reflexionado	1
payash	1
interés	10
sí	314
autoridad	191
zonzo	4
mataban	1
engañando	3
tseje	2
tigkishap	2
dementes	1
nacen	3
usan	13
medicamentos	14
farmacéuticos	2
conocimiento	399
ahorros	1
sentado	89
subiendo	6
cuesta	3
cazar	6
habilidad	2
solo	384
izula	1
hábil	2
obediente	3
aconseja	7
desobediente	4
obedecer	7
aconsejen	1
enterarse	7
críticas	1
mejor	159
amigo	52
paati	1
escuchado	28
respetado	10
suwa	4
explica	7
claro	180
incomprensible	1
llena	75
comprender	5
ejemplos	4
criticar	4
oír	68
tumbos	1
cargados	3
sentarse	4
suelo	35
prestar	18
atención	174
hagas	41
tanta	15
bulla	9
romper	3
tímpano	1
casé	1
prima	5
hermana	78
ése	5
jicra	4
vestir	3
déjamelo	1
papinum	1
agaja	1
anujámu	1
parchar	1
mamá	40
almacenado	2
atracó	1
recoger	14
vestía	1
parchada	1
arreglaron	1
puerto	8
urakusa	2
derrumbado	3
maltratado	2
mestizos	5
quieren	30
quitar	27
pucacuro	2
rojizo	3
comido	24
comprado	5
falda	3
confeccionó	1
alcanza	3
bejuco	9
torciéndolo	1
tsemán	1
sorpresiva	1
apapájua	1
aparece	13
época	12
manguaré	3
cilíndrico	1
quizo	1
bailar	4
fuerza	161
quería	11
colocar	7
hojas	43
alrededor	135
nido	10
malo	131
perforado	1
calabaza	7
íba	2
odiaba	1
apátka	1
yanámu	1
unir	8
carga	15
juntos	91
dos	469
trozos	7
casó	3
esposa	208
coser	2
zapatos	23
cociendo	1
camisa	3
internó	1
doblando	1
ramas	46
guiarse	3
conoce	20
técnica	11
doblado	4
ahogado	1
rescataron	1
echado	14
boca	220
director	18
profesores	9
supervisar	7
yampan	1
preparó	25
takash	1
malogró	3
presas	1
grandes	159
bufeo	1
baja	34
selva	16
dormir	16
trancaban	1
puerta	140
tumbar	1
sembró	2
frijoles	1
limpiando	4
adquirían	1
pedernal	4
eslabón	1
prende	4
fuego	283
luz	327
bota	8
placenta	4
cobíja	1
cobijé	1
frazada	1
sentí	1
vuelve	57
dormilón	1
zumo	5
tabaco	9
wampush	1
espontáneo	1
dinámico	1
castigar	10
accidentado	3
salir	56
ayudar	15
acabar	5
compartiendo	1
inacabable	1
enviados	27
apoyo	44
acabado	7
reunirnos	2
huacharo	3
panchaji	1
flaquita	1
finalmente	6
estamos	107
acordando	1
varios	45
esperaban	5
tuwish	1
shushui	1
yagkun	1
tíiju	1
yukuju	1
atacar	7
ugkaju	1
esperarlos	1
adelantaron	1
tijigkas	1
cuchichea	1
contándole	1
cuchichear	1
suris	1
palmera	5
desenterrado	1
nuevamente	45
volver	57
acordarás	1
devolverás	1
simplemente	1
ayudando	7
cumplido	17
otra	279
oportunidad	56
vuelva	32
ayuda	120
resbalarme	1
huevos	10
resbalosas	1
entregado	73
lleve	19
ciudad	338
responsabilizado	2
solucionar	7
huérfanos	6
cedido	1
cria	3
piningas	2
lavan	4
colocan	1
volteadas	1
barbacoa	1
envía	61
observara	1
yumi	2
construye	3
desatado	3
acordado	3
próximo	4
año	188
revelar	4
dió	4
ajútap	2
compañeros	2
cooperando	1
avanza	5
diablo	25
arrima	1
ojé	1
des	21
coge	1
porción	6
comas	11
casualidad	20
anoche	2
iban	39
compitió	1
sienta	7
aguantó	2
soporto	2
picadura	8
alacrán	6
duele	36
insoportablemente	1
chijip	1
valiente	7
quiere	35
competir	1
pelea	19
desafío	1
aguantar	7
soportar	15
peso	44
chijiap	1
sombrero	4
tamshi	9
casas	84
separaron	8
peleaban	8
destetado	3
jalar	2
vadear	1
pez	15
escapó	12
bebé	30
mamando	1
teta	2
existir	11
morir	27
suba	5
coja	2
cambiaban	1
caucho	2
cuento	3
motelo	5
comentario	3
noticia	76
jovencito	4
adultas	4
criticonas	1
comunicar	4
tema	25
lleguen	19
wainkamu	1
jikattsa	1
juuja	1
augmátbau	1
leer	18
nantu	1
ayaymama	7
invitaba	1
zapallo	7
escribió	5
pucacunga	2
sancochar	3
caliente	6
quemado	17
abanico	2
cortar	17
caibros	1
muerta	27
colgada	2
común	41
venía	31
cargando	3
enganchó	2
rama	11
cortada	15
hoy	271
llevan	11
colgando	8
hombro	6
pique	1
manta	1
blanca	29
abanica	1
devolver	3
sekuut	1
devuelto	9
regaló	2
algo	172
awajúnik	1
nuwen	1
buchakin	1
najatua	1
apega	1
ajakui	1
parar	4
levantar	15
guardia	15
meter	1
objeto	37
puntiagudo	1
plantar	7
toman	53
aguardiente	2
escapan	1
amorios	1
empozada	1
sirve	31
lisiado	1
madereros	1
depredaron	1
caoba	1
amenazó	2
cumplirá	4
enteré	1
amenazado	1
pegarle	3
matar	42
guarda	54
cobija	5
pitak	1
cavaron	2
profunda	11
poza	1
teje	3
aviva	2
llevó	83
polilla	4
enseñó	11
corte	33
golpe	35
culebra	1
golpearon	1
fracturado	3
abollaron	1
lloraba	8
golpeándose	1
pecho	38
hermanitos	1
golpean	1
tambor	2
fiesta	101
golpear	10
chancho	5
comisionado	1
comunique	2
huir	14
añuje	6
habiamos	1
agarrado	3
envié	31
hacha	7
suegro	10
pidió	16
recibido	30
encomienda	2
enviada	8
remató	1
chilcano	1
avinagre	1
empeorado	2
desmiente	1
chumap	1
apunta	1
pucunear	4
maquisapa	4
mandar	2
sucio	5
molesto	4
quitó	32
desnudo	10
sachapapa	8
pelado	3
piel	31
acá	10
aishmagku	1
junika	1
tsupimakaim	1
tichamkajam	1
descanso	128
tsatsupig	1
compañía	17
limonada	1
demasiada	2
dulce	36
ayám	1
descansan	7
traicionar	6
defenderme	2
pegaban	2
defendido	1
defendí	1
castigaba	2
siendo	96
traicionero	1
disparé	1
espaldas	17
chozas	1
ayámtai	1
shajian	2
numerosas	3
cerro	14
ancha	5
comió	13
salada	2
vayas	44
lleva	46
sobrino	17
venta	3
enjuaga	1
juntado	8
lluvia	76
caida	1
expresivo	1
abrió	24
mía	38
teniendo	96
costado	18
reclama	1
ipak	2
acostaron	1
tsajuput	1
casarlos	1
vísperas	1
agravó	1
vío	1
embarazada	24
ponerle	2
enema	7
cuéntame	2
mango	3
quebrado	5
ayúi	1
danza	4
complicado	1
mamai	1
pihuicho	5
nugkui	1
lavar	11
pavo	11
pato	6
guía	52
gallinazos	4
color	34
visionario	1
adquiere	2
poder	391
bólido	2
vienen	46
cubriéndose	5
desinflado	3
pelota	11
machín	1
pelaje	2
pardo	2
intenso	5
amarillento	3
aspecto	9
fino	8
moderadamente	1
largo	32
denso	1
seré	83
breve	6
conversación	12
irnos	1
descansemos	2
rato	11
larvas	3
depredan	1
flemoso	2
toé	4
floripondio	1
alucinógena	1
conocer	43
futuro	34
tomó	377
vaca	4
muchacha	12
grupos	36
producen	7
embarra	1
jugando	8
mordedura	7
jergón	1
quemazón	1
bakantáu	1
dando	92
señal	94
enterar	1
casha	1
vara	56
puesta	35
